"","text","original_id","retweet_time","retweeter","retweeter_name","GoPackGo","Packers","GBvsNYG","GiantsPride","Giants","Association"
"1142","Jamaal Williams leads the ‘Go Pack Go’ chants in MetLife Stadium! 

@jswaggdaddy • #GoPackGo 

 https://t.co/OLQaTheRrN",1201245290449317888,"2019-12-01 21:03:44",1154059584220409856,"Betty Williams",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersRetweets"
"1143","Jamaal Williams leads the ‘Go Pack Go’ chants in MetLife Stadium! 

@jswaggdaddy • #GoPackGo 

 https://t.co/OLQaTheRrN",1201245290449317888,"2019-12-01 21:03:51",1602089785,"Harkirat Sekhon",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersRetweets"
"1144","Jamaal Williams leads the ‘Go Pack Go’ chants in MetLife Stadium! 

@jswaggdaddy • #GoPackGo 

 https://t.co/OLQaTheRrN",1201245290449317888,"2019-12-01 21:03:55",790918863974051840,"Cynthia",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersRetweets"
"1145","Jamaal Williams leads the ‘Go Pack Go’ chants in MetLife Stadium! 

@jswaggdaddy • #GoPackGo 

 https://t.co/OLQaTheRrN",1201245290449317888,"2019-12-01 21:04:08",173265044,"Diana",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersRetweets"
"1146","Jamaal Williams leads the ‘Go Pack Go’ chants in MetLife Stadium! 

@jswaggdaddy • #GoPackGo 

 https://t.co/OLQaTheRrN",1201245290449317888,"2019-12-01 21:04:10",69350793,"Shane Jordan",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersRetweets"
"1147","Jamaal Williams leads the ‘Go Pack Go’ chants in MetLife Stadium! 

@jswaggdaddy • #GoPackGo 

 https://t.co/OLQaTheRrN",1201245290449317888,"2019-12-01 21:04:16",637401108,"Mags",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersRetweets"
"1148","Jamaal Williams leads the ‘Go Pack Go’ chants in MetLife Stadium! 

@jswaggdaddy • #GoPackGo 

 https://t.co/OLQaTheRrN",1201245290449317888,"2019-12-01 21:04:27",1026121147627327488,"Biel (9-3)",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersRetweets"
"1149","Jamaal Williams leads the ‘Go Pack Go’ chants in MetLife Stadium! 

@jswaggdaddy • #GoPackGo 

 https://t.co/OLQaTheRrN",1201245290449317888,"2019-12-01 21:04:30",156522339,"Pepo Plaza",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersRetweets"
"1150","Jamaal Williams leads the ‘Go Pack Go’ chants in MetLife Stadium! 

@jswaggdaddy • #GoPackGo 

 https://t.co/OLQaTheRrN",1201245290449317888,"2019-12-01 21:04:38",782741441361608704,"Trevor Daniel",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersRetweets"
"1151","Jamaal Williams leads the ‘Go Pack Go’ chants in MetLife Stadium! 

@jswaggdaddy • #GoPackGo 

 https://t.co/OLQaTheRrN",1201245290449317888,"2019-12-01 21:04:41",53746922,"Heather Lea 🏳️‍🌈🐴",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersRetweets"
"1152","Jamaal Williams leads the ‘Go Pack Go’ chants in MetLife Stadium! 

@jswaggdaddy • #GoPackGo 

 https://t.co/OLQaTheRrN",1201245290449317888,"2019-12-01 21:04:41",4540906097,"Packers12Rodgers🐐",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersRetweets"
"1153","Jamaal Williams leads the ‘Go Pack Go’ chants in MetLife Stadium! 

@jswaggdaddy • #GoPackGo 

 https://t.co/OLQaTheRrN",1201245290449317888,"2019-12-01 21:04:41",958938781301657600,"germaine spearman",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersRetweets"
"1154","Jamaal Williams leads the ‘Go Pack Go’ chants in MetLife Stadium! 

@jswaggdaddy • #GoPackGo 

 https://t.co/OLQaTheRrN",1201245290449317888,"2019-12-01 21:04:42",259554877,"ryan c8️⃣5️⃣",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersRetweets"
"1155","Jamaal Williams leads the ‘Go Pack Go’ chants in MetLife Stadium! 

@jswaggdaddy • #GoPackGo 

 https://t.co/OLQaTheRrN",1201245290449317888,"2019-12-01 21:04:55",3240409550,"Chiva",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersRetweets"
"1156","Jamaal Williams leads the ‘Go Pack Go’ chants in MetLife Stadium! 

@jswaggdaddy • #GoPackGo 

 https://t.co/OLQaTheRrN",1201245290449317888,"2019-12-01 21:05:27",2751360101,"Jack Amarante",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersRetweets"
"1157","Jamaal Williams leads the ‘Go Pack Go’ chants in MetLife Stadium! 

@jswaggdaddy • #GoPackGo 

 https://t.co/OLQaTheRrN",1201245290449317888,"2019-12-01 21:06:14",739128253798027264,"Kyle Smith",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersRetweets"
"1158","Jamaal Williams leads the ‘Go Pack Go’ chants in MetLife Stadium! 

@jswaggdaddy • #GoPackGo 

 https://t.co/OLQaTheRrN",1201245290449317888,"2019-12-01 21:06:26",380541506,"🦋",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersRetweets"
"1159","Jamaal Williams leads the ‘Go Pack Go’ chants in MetLife Stadium! 

@jswaggdaddy • #GoPackGo 

 https://t.co/OLQaTheRrN",1201245290449317888,"2019-12-01 21:06:31",3054482180,"Zach Keune",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersRetweets"
