date_game,day_name,winner_school_name,winner_points,game_location,loser_school_name,loser_points
1954-09-25,Sat,Wichita State,32,,Utah State,7
1954-09-25,Sat,Wisconsin,52,,Marquette,14
1954-09-25,Sat,Yale,27,,Connecticut,0
1954-10-01,Fri,Furman,27,,Presbyterian,0
1954-10-01,Fri,Miami (FL),19,,Baylor,13
1954-10-01,Fri,Quantico Marines,20,@,Detroit Mercy,0
1954-10-01,Fri,UCLA,12,,Maryland,7
1954-10-01,Fri,Wichita State,54,@,Drake,6
1954-10-02,Sat,Alabama,28,,Vanderbilt,14
1954-10-02,Sat,Arizona State,34,,Texas-El Paso,27
1954-10-02,Sat,Arkansas,20,@,Texas Christian,13
1954-10-02,Sat,Army,26,@,Michigan,7
1954-10-02,Sat,Boston College,12,@,Temple,9
1954-10-02,Sat,Boston University,41,@,Connecticut,13
1954-10-02,Sat,Cincinnati,40,,Tulsa,7
1954-10-02,Sat,Colgate,18,@,Holy Cross,0
1954-10-02,Sat,Colorado,27,@,Kansas,0
1954-10-02,Sat,Colorado State,14,,Brigham Young,13
1954-10-02,Sat,Davidson,13,@,Citadel,0
1954-10-02,Sat,Duke,7,,Tennessee,6
1954-10-02,Sat,Florida,19,,Auburn,13
1954-10-02,Sat,Florida State,47,@,Louisville,6
1954-10-02,Sat,Fordham,13,@,Rutgers,7
1954-10-02,Sat,Georgia Tech,10,@,Southern Methodist,7
1954-10-02,Sat,Indiana,34,,Pacific,6
1954-10-02,Sat,Iowa,48,,Montana,6
1954-10-02,Sat,Kentucky,7,,Louisiana State,6
1954-10-02,Sat,Massachusetts,13,@,Harvard,7
1954-10-02,Sat,Miami (OH),27,@,Marquette,26
1954-10-02,Sat,Midwestern Texas State,14,@,West Texas A&M,7
1954-10-02,Sat,Minnesota,46,@,Pittsburgh,7
1954-10-02,Sat,Mississippi,52,@,Villanova,0
1954-10-02,Sat,Mississippi State,46,,Arkansas State,13
1954-10-02,Sat,Missouri,35,@,Kansas State,7
1954-10-02,Sat,Navy,42,@,Dartmouth,7
1954-10-02,Sat,Nebraska,39,,Iowa State,14
1954-10-02,Sat,North Carolina,7,,Tulane,7
1954-10-02,Sat,North Texas,15,,Southern Mississippi,7
1954-10-02,Sat,Ohio State,21,,California,13
1954-10-02,Sat,Oklahoma State,13,,Texas Tech,13
1954-10-02,Sat,Penn State,13,@,Syracuse,0
1954-10-02,Sat,Princeton,54,@,Columbia,20
1954-10-02,Sat,Purdue,27,@,Notre Dame,14
1954-10-02,Sat,Rice,41,,Cornell,20
1954-10-02,Sat,San Jose State,38,@,Idaho,7
1954-10-02,Sat,Southern California,12,@,Northwestern,7
1954-10-02,Sat,Stanford,12,,Illinois,2
1954-10-02,Sat,Sul Ross State,42,,New Mexico State,18
1954-10-02,Sat,Texas,40,,Washington State,14
1954-10-02,Sat,Texas A&M,6,@,Georgia,0
1954-10-02,Sat,Trinity (Texas),14,@,Hardin-Simmons,0
1954-10-02,Sat,Utah,7,@,Oregon,6
1954-10-02,Sat,Utah State,6,@,New Mexico,0
1954-10-02,Sat,Virginia,14,,George Washington,13
1954-10-02,Sat,Virginia Military Institute,19,@,Richmond,6
1954-10-02,Sat,Virginia Tech,18,@,Clemson,7
1954-10-02,Sat,Wake Forest,26,,North Carolina State,0
1954-10-02,Sat,Washington,17,@,Oregon State,7
1954-10-02,Sat,West Virginia,26,@,South Carolina,6
1954-10-02,Sat,William & Mary,27,@,Pennsylvania,7
1954-10-02,Sat,Wisconsin,6,@,Michigan State,0
1954-10-02,Sat,Wyoming,23,,Denver,21
1954-10-02,Sat,Yale,26,,Brown,24
1954-10-08,Fri,Denver,19,,Montana,13
1954-10-08,Fri,Miami (FL),26,,Holy Cross,20
1954-10-08,Fri,Presbyterian,10,,Davidson,7
1954-10-08,Fri,Texas Christian,20,@,Southern California,7
1954-10-09,Sat,Alabama,40,,Tulsa,0
1954-10-09,Sat,Arkansas,21,,Baylor,20
1954-10-09,Sat,Army,60,,Dartmouth,6
1954-10-09,Sat,Boston College,44,,Virginia Military Institute,0
1954-10-09,Sat,Boston University,55,,Fordham,20
1954-10-09,Sat,Brown,35,,Rhode Island,0
1954-10-09,Sat,Cincinnati,30,@,Marquette,13
1954-10-09,Sat,Clemson,14,@,Florida,7
1954-10-09,Sat,Colgate,26,,Rutgers,14
1954-10-09,Sat,Colorado,40,@,Arizona,18
1954-10-09,Sat,Drake,14,@,Northern Iowa,12
1954-10-09,Sat,Duke,13,,Purdue,13
1954-10-09,Sat,Florida State,52,,Villanova,13
1954-10-09,Sat,Fresno State,23,,Utah State,13
1954-10-09,Sat,Georgia,21,@,North Carolina,7
1954-10-09,Sat,Georgia Tech,30,,Louisiana State,20
1954-10-09,Sat,Harvard,13,@,Cornell,12
1954-10-09,Sat,Houston,10,,Texas A&M,7
1954-10-09,Sat,Howard Payne,34,@,New Mexico State,7
1954-10-09,Sat,Iowa State,33,,Kansas,6
1954-10-09,Sat,Kansas State,7,@,Nebraska,3
1954-10-09,Sat,Kentucky,21,,Auburn,14
1954-10-09,Sat,Maryland,13,,Wake Forest,13
1954-10-09,Sat,Michigan,14,,Iowa,13
1954-10-09,Sat,Michigan State,21,@,Indiana,14
1954-10-09,Sat,Minnesota,26,,Northwestern,7
1954-10-09,Sat,Mississippi,22,@,Vanderbilt,7
1954-10-09,Sat,Mississippi State,14,@,Tulane,0
1954-10-09,Sat,Navy,25,@,Stanford,0
1954-10-09,Sat,North Carolina State,26,@,William & Mary,0
1954-10-09,Sat,North Texas,20,,Hardin-Simmons,7
1954-10-09,Sat,Notre Dame,33,@,Pittsburgh,0
1954-10-09,Sat,Ohio State,40,@,Illinois,7
1954-10-09,Sat,Oklahoma,14,,Texas,7
1954-10-09,Sat,Oregon,33,@,California,27
1954-10-09,Sat,Pacific,13,,Idaho,0
1954-10-09,Sat,Penn State,34,,Virginia,7
1954-10-09,Sat,Princeton,13,,Pennsylvania,7
1954-10-09,Sat,Richmond,26,@,Citadel,0
1954-10-09,Sat,San Jose State,19,@,Arizona State,12
1954-10-09,Sat,South Carolina,27,@,Furman,7
1954-10-09,Sat,Southern Methodist,25,@,Missouri,6
1954-10-09,Sat,Tennessee,20,,Chattanooga,14
1954-10-09,Sat,Texas Tech,55,,Texas-El Paso,28
1954-10-09,Sat,UCLA,21,@,Washington,20
1954-10-09,Sat,Utah,12,@,Brigham Young,7
1954-10-09,Sat,Washington State,34,,Oregon State,6
1954-10-09,Sat,West Virginia,13,,George Washington,7
1954-10-09,Sat,Wichita State,22,,Oklahoma State,13
1954-10-09,Sat,Wisconsin,13,,Rice,7
1954-10-09,Sat,Wyoming,34,@,Colorado State,0
1954-10-09,Sat,Yale,13,@,Columbia,7
1954-10-15,Fri,Chattanooga,20,,North Texas,19
1954-10-15,Fri,Detroit Mercy,20,,Villanova,0
1954-10-15,Fri,Miami (FL),27,,Mississippi State,13
1954-10-16,Sat,Alabama,27,@,Tennessee,0
1954-10-16,Sat,Arizona,35,,Idaho,13
1954-10-16,Sat,Arkansas,20,@,Texas,7
1954-10-16,Sat,Army,28,@,Duke,14
1954-10-16,Sat,Baylor,34,,Washington,7
1954-10-16,Sat,Boston College,21,@,Fordham,7
1954-10-16,Sat,Boston University,41,,Syracuse,19
1954-10-16,Sat,Brown,21,,Princeton,20
1954-10-16,Sat,California,17,,Washington State,7
1954-10-16,Sat,Cincinnati,27,,Hardin-Simmons,13
1954-10-16,Sat,Colgate,13,@,Dartmouth,7
1954-10-16,Sat,Colorado,20,@,Iowa State,0
1954-10-16,Sat,Columbia,7,@,Harvard,6
1954-10-16,Sat,Denver,28,@,Utah,20
1954-10-16,Sat,Florida,21,,Kentucky,7
1954-10-16,Sat,Florida State,13,@,North Carolina State,7
1954-10-16,Sat,Furman,31,,Citadel,20
1954-10-16,Sat,George Washington,32,@,Pennsylvania,27
1954-10-16,Sat,Georgia,16,,Vanderbilt,14
1954-10-16,Sat,Georgia Tech,14,,Auburn,7
1954-10-16,Sat,Houston,14,@,Oklahoma State,7
1954-10-16,Sat,Kansas State,20,@,Tulsa,13
1954-10-16,Sat,Louisiana State,20,,Texas Tech,13
1954-10-16,Sat,Marquette,19,@,Holy Cross,14
1954-10-16,Sat,Maryland,33,,North Carolina,0
1954-10-16,Sat,Michigan,7,@,Northwestern,0
1954-10-16,Sat,Midwestern Texas State,14,,Arizona State,7
1954-10-16,Sat,Minnesota,19,,Illinois,6
1954-10-16,Sat,Mississippi,34,,Tulane,7
1954-10-16,Sat,Missouri,20,,Indiana,14
1954-10-16,Sat,Montana,20,,Utah State,13
1954-10-16,Sat,Nebraska,27,,Oregon State,7
1954-10-16,Sat,Notre Dame,20,,Michigan State,19
1954-10-16,Sat,Ohio State,20,,Iowa,14
1954-10-16,Sat,Oklahoma,65,@,Kansas,0
1954-10-16,Sat,Pacific,15,@,Colorado State,7
1954-10-16,Sat,Pittsburgh,21,,Navy,19
1954-10-16,Sat,South Dakota,33,,Drake,26
1954-10-16,Sat,Southern California,24,@,Oregon,14
1954-10-16,Sat,Southern Methodist,20,@,Rice,6
1954-10-16,Sat,Texas Christian,21,@,Texas A&M,20
1954-10-16,Sat,Trinity (Texas),20,@,Texas-El Paso,14
1954-10-16,Sat,UCLA,72,,Stanford,0
1954-10-16,Sat,Virginia,21,,Virginia Military Institute,0
1954-10-16,Sat,Virginia Tech,19,@,Richmond,12
1954-10-16,Sat,West Texas A&M,41,,New Mexico State,7
1954-10-16,Sat,West Virginia,19,@,Penn State,14
1954-10-16,Sat,William & Mary,14,@,Rutgers,7
1954-10-16,Sat,Wisconsin,20,,Purdue,6
1954-10-16,Sat,Wyoming,9,,New Mexico,7
1954-10-16,Sat,Yale,47,,Cornell,21
1954-10-21,Thu,South Carolina,13,,Clemson,8
1954-10-22,Fri,Denver,27,,Wichita State,14
1954-10-22,Fri,Detroit Mercy,28,,Tulsa,18
1954-10-22,Fri,Furman,19,,Davidson,7
1954-10-22,Fri,Houston,28,@,Villanova,7
1954-10-22,Fri,Miami (FL),9,,Maryland,7
1954-10-22,Fri,William & Mary,13,,George Washington,13
1954-10-23,Sat,Arizona,41,@,New Mexico,7
1954-10-23,Sat,Arizona State,21,,West Texas A&M,14
1954-10-23,Sat,Arkansas,6,,Mississippi,0
1954-10-23,Sat,Army,67,@,Columbia,12
1954-10-23,Sat,Auburn,33,,Florida State,0
1954-10-23,Sat,Baylor,20,,Texas A&M,7
1954-10-23,Sat,Boston College,42,,Springfield,6
1954-10-23,Sat,Bradley,14,@,Drake,7
1954-10-23,Sat,Brigham Young,19,,Montana,7
1954-10-23,Sat,Cincinnati,33,,Xavier,0
1954-10-23,Sat,Colgate,13,,Yale,13
1954-10-23,Sat,Cornell,27,@,Princeton,0
1954-10-23,Sat,Dartmouth,13,@,Harvard,7
1954-10-23,Sat,Duke,21,@,North Carolina State,7
1954-10-23,Sat,Fordham,14,,Marquette,14
1954-10-23,Sat,Georgia,7,@,Tulane,0
1954-10-23,Sat,Hardin-Simmons,13,,Oklahoma State,7
1954-10-23,Sat,Holy Cross,14,,Boston University,13
1954-10-23,Sat,Idaho,10,@,Washington State,0
1954-10-23,Sat,Illinois,34,,Syracuse,6
1954-10-23,Sat,Iowa,27,@,Indiana,14
1954-10-23,Sat,Kentucky,13,@,Georgia Tech,6
1954-10-23,Sat,Lehigh,33,,Rutgers,13
1954-10-23,Sat,Louisiana State,20,,Florida,7
1954-10-23,Sat,Michigan,34,,Minnesota,0
1954-10-23,Sat,Mississippi State,12,@,Alabama,7
1954-10-23,Sat,Missouri,32,,Iowa State,14
1954-10-23,Sat,Navy,52,@,Pennsylvania,6
1954-10-23,Sat,Nebraska,20,@,Colorado,6
1954-10-23,Sat,North Carolina,14,,Wake Forest,7
1954-10-23,Sat,Ohio State,31,,Wisconsin,14
1954-10-23,Sat,Oklahoma,21,,Kansas State,0
1954-10-23,Sat,Oregon,26,,San Jose State,7
1954-10-23,Sat,Pacific,20,,Texas Tech,7
1954-10-23,Sat,Pittsburgh,14,,Northwestern,7
1954-10-23,Sat,Presbyterian,20,@,Citadel,19
1954-10-23,Sat,Purdue,27,@,Michigan State,13
1954-10-23,Sat,Rice,13,,Texas,7
1954-10-23,Sat,San Diego Marines,33,@,New Mexico State,7
1954-10-23,Sat,Southern California,29,,California,27
1954-10-23,Sat,Southern Methodist,36,,Kansas,18
1954-10-23,Sat,Stanford,13,,Washington,7
1954-10-23,Sat,Temple,19,@,Brown,14
1954-10-23,Sat,Tennessee,14,,Dayton,7
