yr,school_name,conf_abbr,wins,losses,ties,win_loss_pct,wins_conf,losses_conf,ties_conf,win_loss_pct_conf,points_per_g,opp_points_per_g,confname
2000,Purdue,Big Ten,8,4,NULL,0.667,6,2,NULL,0.75,31.8,22.2,Big Ten
2000,Ohio State,Big Ten,8,4,NULL,0.667,5,3,NULL,0.625,27.6,18.5,Big Ten
2000,Wisconsin,Big Ten,9,4,NULL,0.692,4,4,NULL,0.5,25.2,20.4,Big Ten
2000,Minnesota,Big Ten,6,6,NULL,0.5,4,4,NULL,0.5,31.3,26.5,Big Ten
2000,Penn State,Big Ten,5,7,NULL,0.417,4,4,NULL,0.5,22,24.4,Big Ten
2000,Iowa,Big Ten,3,9,NULL,0.25,3,5,NULL,0.375,16.9,27.5,Big Ten
2000,Illinois,Big Ten,5,6,NULL,0.455,2,6,NULL,0.25,26.7,26,Big Ten
2000,Michigan State,Big Ten,5,6,NULL,0.455,2,6,NULL,0.25,17.9,21.2,Big Ten
2000,Indiana,Big Ten,3,8,NULL,0.273,2,6,NULL,0.25,30.6,38.8,Big Ten
2000,Boise State,Big West,10,2,NULL,0.833,5,0,NULL,1,44.3,22.8,Big West
2000,Utah State,Big West,5,6,NULL,0.455,4,1,NULL,0.8,26.5,32.4,Big West
2000,Idaho,Big West,5,6,NULL,0.455,3,2,NULL,0.6,29.2,34.3,Big West
2000,New Mexico State,Big West,3,8,NULL,0.273,1,4,NULL,0.2,26.8,32.5,Big West
2000,North Texas,Big West,3,8,NULL,0.273,1,4,NULL,0.2,14.7,27.3,Big West
2000,Arkansas State,Big West,1,10,NULL,0.091,1,4,NULL,0.2,22.5,37.3,Big West
2000,Louisville,CUSA,9,3,NULL,0.75,6,1,NULL,0.857,33.8,22.3,CUSA
2000,East Carolina,CUSA,8,4,NULL,0.667,5,2,NULL,0.714,30.8,21.3,CUSA
2000,Cincinnati,CUSA,7,5,NULL,0.583,5,2,NULL,0.714,24.1,23.8,CUSA
2000,Southern Mississippi,CUSA,8,4,NULL,0.667,4,3,NULL,0.571,26.2,16.9,CUSA
2000,Alabama-Birmingham,CUSA,7,4,NULL,0.636,3,3,NULL,0.5,21.6,17.5,CUSA
2000,Tulane,CUSA,6,5,NULL,0.545,3,4,NULL,0.429,29.9,31.5,CUSA
2000,Memphis,CUSA,4,7,NULL,0.364,2,5,NULL,0.286,16,18.1,CUSA
2000,Houston,CUSA,3,8,NULL,0.273,2,5,NULL,0.286,19.2,33.6,CUSA
2000,Army,CUSA,1,10,NULL,0.091,1,6,NULL,0.143,20.4,33.8,CUSA
2000,Notre Dame,Ind,9,3,NULL,0.75,0,0,NULL,0,29.4,22.3,Ind
2000,South Florida,Ind,7,4,NULL,0.636,0,0,NULL,0,25.3,18.3,Ind
2000,Central Florida,Ind,7,4,NULL,0.636,0,0,NULL,0,30.3,20.1,Ind
2000,Middle Tennessee State,Ind,6,5,NULL,0.545,0,0,NULL,0,31.8,28.7,Ind
2000,Connecticut,Ind,3,8,NULL,0.273,0,0,NULL,0,20,33.5,Ind
2000,Louisiana Tech,Ind,3,9,NULL,0.25,0,0,NULL,0,26.4,33,Ind
2000,Louisiana,Ind,1,10,NULL,0.091,0,0,NULL,0,15.5,32.3,Ind
2000,Louisiana-Monroe,Ind,1,10,NULL,0.091,0,0,NULL,0,8.7,37.7,Ind
2000,Navy,Ind,1,10,NULL,0.091,0,0,NULL,0,16.5,35.5,Ind
2000,Marshall,MAC (East),8,5,NULL,0.615,5,3,NULL,0.625,28.2,22.8,MAC
2000,Ohio,MAC (East),7,4,NULL,0.636,5,3,NULL,0.625,31.2,18.9,MAC
2000,Akron,MAC (East),6,5,NULL,0.545,5,3,NULL,0.625,30.3,26.8,MAC
2000,Miami (OH),MAC (East),6,5,NULL,0.545,5,3,NULL,0.625,24.7,26,MAC
2000,Bowling Green State,MAC (East),2,9,NULL,0.182,2,6,NULL,0.25,15.8,26.3,MAC
2000,Buffalo,MAC (East),2,9,NULL,0.182,2,6,NULL,0.25,16.1,41.1,MAC
2000,Kent State,MAC (East),1,10,NULL,0.091,1,7,NULL,0.125,11.6,32.6,MAC
2000,Toledo,MAC (West),10,1,NULL,0.909,6,1,NULL,0.857,36.4,11.4,MAC
2000,Western Michigan,MAC (West),9,3,NULL,0.75,7,1,NULL,0.875,29.9,11.6,MAC
2000,Northern Illinois,MAC (West),6,5,NULL,0.545,4,3,NULL,0.571,37.2,25.5,MAC
2000,Ball State,MAC (West),5,6,NULL,0.455,4,3,NULL,0.571,19.3,31.7,MAC
2000,Eastern Michigan,MAC (West),3,8,NULL,0.273,2,5,NULL,0.286,19,31.8,MAC
2000,Central Michigan,MAC (West),2,9,NULL,0.182,2,6,NULL,0.25,12.5,34.2,MAC
2000,Colorado State,MWC,10,2,NULL,0.833,6,1,NULL,0.857,30.3,18.8,MWC
2000,Air Force,MWC,9,3,NULL,0.75,5,2,NULL,0.714,35.1,26,MWC
2000,Nevada-Las Vegas,MWC,8,5,NULL,0.615,4,3,NULL,0.571,28.5,21.2,MWC
2000,Brigham Young,MWC,6,6,NULL,0.5,4,3,NULL,0.571,23.3,25.8,MWC
2000,New Mexico,MWC,5,7,NULL,0.417,3,4,NULL,0.429,19.1,20.8,MWC
2000,Utah,MWC,4,7,NULL,0.364,3,4,NULL,0.429,21.3,18.8,MWC
2000,San Diego State,MWC,3,8,NULL,0.273,3,4,NULL,0.429,15.5,24.8,MWC
2000,Wyoming,MWC,1,10,NULL,0.091,0,7,NULL,0,15.5,35.7,MWC
2000,Oregon State,Pac-10,11,1,NULL,0.917,7,1,NULL,0.875,33.3,17.7,Pac-10
2000,Washington,Pac-10,11,1,NULL,0.917,7,1,NULL,0.875,32.3,22.5,Pac-10
2000,Oregon,Pac-10,10,2,NULL,0.833,7,1,NULL,0.875,29.3,20.8,Pac-10
2000,Stanford,Pac-10,5,6,NULL,0.455,4,4,NULL,0.5,23.7,26.7,Pac-10
2000,Arizona State,Pac-10,6,6,NULL,0.5,3,5,NULL,0.375,26.1,25.3,Pac-10
2000,UCLA,Pac-10,6,6,NULL,0.5,3,5,NULL,0.375,29.4,30.7,Pac-10
2000,Arizona,Pac-10,5,6,NULL,0.455,3,5,NULL,0.375,23.1,21.5,Pac-10
2000,Southern California,Pac-10,5,7,NULL,0.417,2,6,NULL,0.25,25.8,28.1,Pac-10
2000,Washington State,Pac-10,4,7,NULL,0.364,2,6,NULL,0.25,25.5,32.2,Pac-10
2000,California,Pac-10,3,8,NULL,0.273,2,6,NULL,0.25,22.4,26.8,Pac-10
2000,Florida,SEC (East),10,3,NULL,0.769,7,1,NULL,0.875,36,21,SEC
2000,Georgia,SEC (East),8,4,NULL,0.667,5,3,NULL,0.625,27.6,17.7,SEC
2000,South Carolina,SEC (East),8,4,NULL,0.667,5,3,NULL,0.625,23.6,15.1,SEC
2000,Tennessee,SEC (East),8,4,NULL,0.667,5,3,NULL,0.625,31.7,20.6,SEC
2000,Vanderbilt,SEC (East),3,8,NULL,0.273,1,7,NULL,0.125,17.5,24.8,SEC
2000,Kentucky,SEC (East),2,9,NULL,0.182,0,8,NULL,0,23.1,34.8,SEC
2000,Auburn,SEC (West),9,4,NULL,0.692,6,2,NULL,0.75,24.3,20.5,SEC
2000,Louisiana State,SEC (West),8,4,NULL,0.667,5,3,NULL,0.625,26.7,19.6,SEC
2000,Mississippi State,SEC (West),8,4,NULL,0.667,4,4,NULL,0.5,32.5,25.5,SEC
2000,Mississippi,SEC (West),7,5,NULL,0.583,4,4,NULL,0.5,29.3,27.4,SEC
2000,Arkansas,SEC (West),6,6,NULL,0.5,3,5,NULL,0.375,23.2,24.1,SEC
2000,Alabama,SEC (West),3,8,NULL,0.273,3,5,NULL,0.375,20.7,22.4,SEC
2000,Texas Christian,WAC,10,2,NULL,0.833,7,1,NULL,0.875,35.9,11.2,WAC
2000,Texas-El Paso,WAC,8,4,NULL,0.667,7,1,NULL,0.875,31.5,28,WAC
2000,Fresno State,WAC,7,5,NULL,0.583,6,2,NULL,0.75,26.4,20.9,WAC
2000,San Jose State,WAC,7,5,NULL,0.583,5,3,NULL,0.625,31.2,29.8,WAC
2000,Tulsa,WAC,5,7,NULL,0.417,4,4,NULL,0.5,20,23.6,WAC
2000,Hawaii,WAC,3,9,NULL,0.25,2,6,NULL,0.25,24.5,33.3,WAC
2000,Rice,WAC,3,8,NULL,0.273,2,6,NULL,0.25,21.5,29.3,WAC
2000,Southern Methodist,WAC,3,9,NULL,0.25,2,6,NULL,0.25,15.1,29.3,WAC
2000,Nevada,WAC,2,10,NULL,0.167,1,7,NULL,0.125,17.3,38.7,WAC
2001,Maryland,ACC,10,2,NULL,0.833,7,1,NULL,0.875,34.4,22.2,ACC
2001,Florida State,ACC,8,4,NULL,0.667,6,2,NULL,0.75,33.6,25.3,ACC
2001,North Carolina,ACC,8,5,NULL,0.615,5,3,NULL,0.625,25.9,20.8,ACC
2001,Georgia Tech,ACC,8,5,NULL,0.615,4,4,NULL,0.5,31.2,21.6,ACC
2001,Clemson,ACC,7,5,NULL,0.583,4,4,NULL,0.5,30.8,28.3,ACC
2001,North Carolina State,ACC,7,5,NULL,0.583,4,4,NULL,0.5,26.6,21.4,ACC
2001,Wake Forest,ACC,6,5,NULL,0.545,3,5,NULL,0.375,26.5,28.3,ACC
2001,Virginia,ACC,5,7,NULL,0.417,3,5,NULL,0.375,20.8,27.6,ACC
2001,Duke,ACC,0,11,NULL,0,0,8,NULL,0,19.3,44.6,ACC
2001,Colorado,Big 12 (North),10,3,NULL,0.769,7,1,NULL,0.875,31.7,24.5,Big 12
2001,Nebraska,Big 12 (North),11,2,NULL,0.846,7,1,NULL,0.875,35.6,17.4,Big 12
2001,Iowa State,Big 12 (North),7,5,NULL,0.583,4,4,NULL,0.5,25.8,20.4,Big 12
2001,Kansas State,Big 12 (North),6,6,NULL,0.5,3,5,NULL,0.375,27.5,17.1,Big 12
2001,Missouri,Big 12 (North),4,7,NULL,0.364,3,5,NULL,0.375,21.8,30,Big 12
2001,Kansas,Big 12 (North),3,8,NULL,0.273,1,7,NULL,0.125,16.5,36.2,Big 12
2001,Texas,Big 12 (South),11,2,NULL,0.846,7,1,NULL,0.875,39.8,15.9,Big 12
2001,Oklahoma,Big 12 (South),11,2,NULL,0.846,6,2,NULL,0.75,30.5,13,Big 12
2001,Texas A&M,Big 12 (South),8,4,NULL,0.667,4,4,NULL,0.5,20.7,17.8,Big 12
2001,Texas Tech,Big 12 (South),7,5,NULL,0.583,4,4,NULL,0.5,33.5,23.4,Big 12
2001,Oklahoma State,Big 12 (South),4,7,NULL,0.364,2,6,NULL,0.25,22,25.5,Big 12
2001,Baylor,Big 12 (South),3,8,NULL,0.273,0,8,NULL,0,18.6,32.5,Big 12
2001,Miami (FL),Big East,12,0,NULL,1,7,0,NULL,1,42.7,9.8,Big East
2001,Syracuse,Big East,10,3,NULL,0.769,6,1,NULL,0.857,25.7,19,Big East
2001,Boston College,Big East,8,4,NULL,0.667,4,3,NULL,0.571,27.3,18.9,Big East
2001,Virginia Tech,Big East,8,4,NULL,0.667,4,3,NULL,0.571,31.3,14.8,Big East
2001,Pittsburgh,Big East,7,5,NULL,0.583,4,3,NULL,0.571,24.7,20.4,Big East
2001,Temple,Big East,4,7,NULL,0.364,2,5,NULL,0.286,18,27.4,Big East
2001,West Virginia,Big East,3,8,NULL,0.273,1,6,NULL,0.143,21.4,24.4,Big East
2001,Rutgers,Big East,2,9,NULL,0.182,0,7,NULL,0,10.8,36.1,Big East
2001,Illinois,Big Ten,10,2,NULL,0.833,7,1,NULL,0.875,32.5,23.8,Big Ten
2001,Michigan,Big Ten,8,4,NULL,0.667,6,2,NULL,0.75,26.7,19.8,Big Ten
2001,Ohio State,Big Ten,7,5,NULL,0.583,5,3,NULL,0.625,26,20.3,Big Ten
2001,Iowa,Big Ten,7,5,NULL,0.583,4,4,NULL,0.5,32.6,21.5,Big Ten
2001,Purdue,Big Ten,6,6,NULL,0.5,4,4,NULL,0.5,20.8,23.2,Big Ten
2001,Indiana,Big Ten,5,6,NULL,0.455,4,4,NULL,0.5,27.7,27.1,Big Ten
2001,Penn State,Big Ten,5,6,NULL,0.455,4,4,NULL,0.5,22.5,25.5,Big Ten
2001,Michigan State,Big Ten,7,5,NULL,0.583,3,5,NULL,0.375,31.2,25.9,Big Ten
2001,Wisconsin,Big Ten,5,7,NULL,0.417,3,5,NULL,0.375,26.1,28.8,Big Ten
2001,Minnesota,Big Ten,4,7,NULL,0.364,2,6,NULL,0.25,28,27.2,Big Ten
2001,Northwestern,Big Ten,4,7,NULL,0.364,2,6,NULL,0.25,29.1,34.4,Big Ten
2001,Louisville,CUSA,11,2,NULL,0.846,6,1,NULL,0.857,30.3,17.2,CUSA
2001,Cincinnati,CUSA,7,5,NULL,0.583,5,2,NULL,0.714,28,24.2,CUSA
2001,East Carolina,CUSA,6,6,NULL,0.5,5,2,NULL,0.714,35.1,30,CUSA
2001,Alabama-Birmingham,CUSA,6,5,NULL,0.545,5,2,NULL,0.714,24.1,18.7,CUSA
2001,Southern Mississippi,CUSA,6,5,NULL,0.545,4,3,NULL,0.571,25.3,16.9,CUSA
2001,Texas Christian,CUSA,6,6,NULL,0.5,4,3,NULL,0.571,24.1,23.8,CUSA
2001,Memphis,CUSA,5,6,NULL,0.455,3,4,NULL,0.429,26.7,25.5,CUSA
2001,Army,CUSA,3,8,NULL,0.273,2,5,NULL,0.286,20.8,33.2,CUSA
2001,Tulane,CUSA,3,9,NULL,0.25,1,6,NULL,0.143,28.7,41.3,CUSA
2001,Houston,CUSA,0,11,NULL,0,0,7,NULL,0,17.3,39.3,CUSA
2001,South Florida,Ind,8,3,NULL,0.727,0,0,NULL,0,35.2,21,Ind
2001,Troy,Ind,7,4,NULL,0.636,0,0,NULL,0,22.4,24.5,Ind
2001,Central Florida,Ind,6,5,NULL,0.545,0,0,NULL,0,30.3,18.5,Ind
2001,Notre Dame,Ind,5,6,NULL,0.455,0,0,NULL,0,19.5,19.5,Ind
2001,Utah State,Ind,4,7,NULL,0.364,0,0,NULL,0,28.7,38.3,Ind
2001,Connecticut,Ind,2,9,NULL,0.182,0,0,NULL,0,17.5,33.6,Ind
2001,Navy,Ind,0,10,NULL,0,0,0,NULL,0,18.3,34.4,Ind
2001,Marshall,MAC (East),11,2,NULL,0.846,8,0,NULL,1,39.4,28.4,MAC
2001,Miami (OH),MAC (East),7,5,NULL,0.583,6,2,NULL,0.75,26.6,25.8,MAC
2001,Bowling Green State,MAC (East),8,3,NULL,0.727,5,3,NULL,0.625,30.3,19.5,MAC
2001,Kent State,MAC (East),6,5,NULL,0.545,5,3,NULL,0.625,22.5,25.5,MAC
2001,Akron,MAC (East),4,7,NULL,0.364,4,4,NULL,0.5,25.5,32.7,MAC
2001,Buffalo,MAC (East),3,8,NULL,0.273,1,7,NULL,0.125,18.6,26,MAC
2001,Ohio,MAC (East),1,10,NULL,0.091,1,7,NULL,0.125,18,29.4,MAC
2001,Toledo,MAC (West),10,2,NULL,0.833,5,2,NULL,0.714,33.9,24.8,MAC
2001,Northern Illinois,MAC (West),6,5,NULL,0.545,4,3,NULL,0.571,27.5,26.5,MAC
2001,Ball State,MAC (West),5,6,NULL,0.455,4,3,NULL,0.571,24.4,26.9,MAC
2001,Western Michigan,MAC (West),5,6,NULL,0.455,4,4,NULL,0.5,25.2,24.2,MAC
2001,Central Michigan,MAC (West),3,8,NULL,0.273,2,6,NULL,0.25,22.8,31.5,MAC
2001,Eastern Michigan,MAC (West),2,9,NULL,0.182,1,6,NULL,0.143,17.9,32.4,MAC
2001,Brigham Young,MWC,12,2,NULL,0.857,7,0,NULL,1,44.1,30.3,MWC
2001,Colorado State,MWC,7,5,NULL,0.583,5,2,NULL,0.714,24.8,22.8,MWC
2001,Utah,MWC,8,4,NULL,0.667,4,3,NULL,0.571,27.4,17.5,MWC
2001,New Mexico,MWC,6,5,NULL,0.545,4,3,NULL,0.571,27.6,22.1,MWC
2001,Air Force,MWC,6,6,NULL,0.5,3,4,NULL,0.429,28.1,32.2,MWC
2001,Nevada-Las Vegas,MWC,4,7,NULL,0.364,3,4,NULL,0.429,25.8,24.5,MWC
2001,San Diego State,MWC,3,8,NULL,0.273,2,5,NULL,0.286,16.7,26.4,MWC
2001,Wyoming,MWC,2,9,NULL,0.182,0,7,NULL,0,20.8,33.5,MWC
2001,Oregon,Pac-10,11,1,NULL,0.917,7,1,NULL,0.875,34.3,21.3,Pac-10
2001,Washington State,Pac-10,10,2,NULL,0.833,6,2,NULL,0.75,35,22.4,Pac-10
2001,Stanford,Pac-10,9,3,NULL,0.75,6,2,NULL,0.75,35.2,28.3,Pac-10
2001,Washington,Pac-10,8,4,NULL,0.667,6,2,NULL,0.75,29.4,30.8,Pac-10
2001,Southern California,Pac-10,6,6,NULL,0.5,5,3,NULL,0.625,24.8,17.3,Pac-10
2001,UCLA,Pac-10,7,4,NULL,0.636,4,4,NULL,0.5,28.8,20.5,Pac-10
2001,Oregon State,Pac-10,5,6,NULL,0.455,3,5,NULL,0.375,26.1,23.5,Pac-10
2001,Arizona,Pac-10,5,6,NULL,0.455,2,6,NULL,0.25,29.1,34.3,Pac-10
2001,Arizona State,Pac-10,4,7,NULL,0.364,1,7,NULL,0.125,34,32.8,Pac-10
2001,California,Pac-10,1,10,NULL,0.091,0,8,NULL,0,18.3,39.2,Pac-10
2001,Tennessee,SEC (East),11,2,NULL,0.846,7,1,NULL,0.875,30.8,19.3,SEC
2001,Florida,SEC (East),10,2,NULL,0.833,6,2,NULL,0.75,44.8,14.8,SEC
2001,South Carolina,SEC (East),9,3,NULL,0.75,5,3,NULL,0.625,25.8,19.2,SEC
2001,Georgia,SEC (East),8,4,NULL,0.667,5,3,NULL,0.625,27.6,19,SEC
2001,Kentucky,SEC (East),2,9,NULL,0.182,1,7,NULL,0.125,23.5,33.4,SEC
2001,Vanderbilt,SEC (East),2,9,NULL,0.182,0,8,NULL,0,20.5,36.5,SEC
2001,Louisiana State,SEC (West),10,3,NULL,0.769,5,3,NULL,0.625,32.2,23.2,SEC
2001,Auburn,SEC (West),7,5,NULL,0.583,5,3,NULL,0.625,21.2,23.4,SEC
2001,Mississippi,SEC (West),7,4,NULL,0.636,4,4,NULL,0.5,35.5,28.2,SEC
2001,Alabama,SEC (West),7,5,NULL,0.583,4,4,NULL,0.5,26.5,19.3,SEC
2001,Arkansas,SEC (West),7,5,NULL,0.583,4,4,NULL,0.5,24.5,23.3,SEC
2001,Mississippi State,SEC (West),3,8,NULL,0.273,2,6,NULL,0.25,17.8,26.2,SEC
2001,Middle Tennessee State,Sun Belt,8,3,NULL,0.727,5,1,NULL,0.833,37.1,26,Sun Belt
2001,North Texas,Sun Belt,5,7,NULL,0.417,5,1,NULL,0.833,22.9,24.4,Sun Belt
2001,New Mexico State,Sun Belt,5,7,NULL,0.417,4,2,NULL,0.667,23.8,33.3,Sun Belt
2001,Louisiana,Sun Belt,3,8,NULL,0.273,2,4,NULL,0.333,21.3,33.2,Sun Belt
2001,Arkansas State,Sun Belt,2,9,NULL,0.182,2,4,NULL,0.333,16.1,32.5,Sun Belt
2001,Louisiana-Monroe,Sun Belt,2,9,NULL,0.182,2,4,NULL,0.333,13.5,31.9,Sun Belt
2001,Idaho,Sun Belt,1,10,NULL,0.091,1,5,NULL,0.167,28.5,45,Sun Belt
2001,Louisiana Tech,WAC,7,5,NULL,0.583,7,1,NULL,0.875,33.8,32.5,WAC
2001,Fresno State,WAC,11,3,NULL,0.786,6,2,NULL,0.75,40,24.6,WAC
2001,Boise State,WAC,8,4,NULL,0.667,6,2,NULL,0.75,34.3,23.3,WAC
2001,Hawaii,WAC,9,3,NULL,0.75,5,3,NULL,0.625,40.3,26.5,WAC
2001,Rice,WAC,8,4,NULL,0.667,5,3,NULL,0.625,27.8,27.9,WAC
2001,Southern Methodist,WAC,4,7,NULL,0.364,4,4,NULL,0.5,20.5,26.8,WAC
2001,Nevada,WAC,3,8,NULL,0.273,3,5,NULL,0.375,26,39.2,WAC
2001,San Jose State,WAC,3,9,NULL,0.25,3,5,NULL,0.375,24.6,38.4,WAC
2001,Texas-El Paso,WAC,2,9,NULL,0.182,1,7,NULL,0.125,21.4,37.6,WAC
2001,Tulsa,WAC,1,10,NULL,0.091,0,8,NULL,0,17.4,35.2,WAC
2002,Florida State,ACC,9,5,NULL,0.643,7,1,NULL,0.875,30.6,21.5,ACC
2002,Maryland,ACC,11,3,NULL,0.786,6,2,NULL,0.75,32.2,16.3,ACC
2002,Virginia,ACC,9,5,NULL,0.643,6,2,NULL,0.75,28.7,24.9,ACC
2002,North Carolina State,ACC,11,3,NULL,0.786,5,3,NULL,0.625,32.9,17,ACC
2002,Clemson,ACC,7,6,NULL,0.538,4,4,NULL,0.5,25.4,26.8,ACC
2002,Georgia Tech,ACC,7,6,NULL,0.538,4,4,NULL,0.5,21.5,20.5,ACC
2002,Wake Forest,ACC,7,6,NULL,0.538,3,5,NULL,0.375,27.4,25.2,ACC
2002,North Carolina,ACC,3,9,NULL,0.25,1,7,NULL,0.125,18.6,35.1,ACC
2002,Duke,ACC,2,10,NULL,0.167,0,8,NULL,0,18.9,29.4,ACC
2002,Colorado,Big 12 (North),9,5,NULL,0.643,7,1,NULL,0.875,28.4,23.2,Big 12
2002,Kansas State,Big 12 (North),11,2,NULL,0.846,6,2,NULL,0.75,44.8,11.8,Big 12
2002,Iowa State,Big 12 (North),7,7,NULL,0.5,4,4,NULL,0.5,28.9,28.3,Big 12
2002,Nebraska,Big 12 (North),7,7,NULL,0.5,3,5,NULL,0.375,27.4,23.9,Big 12
2002,Missouri,Big 12 (North),5,7,NULL,0.417,2,6,NULL,0.25,30,29.3,Big 12
2002,Kansas,Big 12 (North),2,10,NULL,0.167,0,8,NULL,0,20.7,42.3,Big 12
2002,Oklahoma,Big 12 (South),12,2,NULL,0.857,6,2,NULL,0.75,38.6,15.4,Big 12
2002,Texas,Big 12 (South),11,2,NULL,0.846,6,2,NULL,0.75,33.8,16.3,Big 12
2002,Oklahoma State,Big 12 (South),8,5,NULL,0.615,5,3,NULL,0.625,34.3,27.4,Big 12
2002,Texas Tech,Big 12 (South),9,5,NULL,0.643,5,3,NULL,0.625,38.4,31.4,Big 12
2002,Texas A&M,Big 12 (South),6,6,NULL,0.5,3,5,NULL,0.375,28.8,23.3,Big 12
2002,Baylor,Big 12 (South),3,9,NULL,0.25,1,7,NULL,0.125,16.8,41.3,Big 12
2002,Miami (FL),Big East,12,1,NULL,0.923,7,0,NULL,1,40.5,19.1,Big East
2002,West Virginia,Big East,9,4,NULL,0.692,6,1,NULL,0.857,30.5,23.2,Big East
2002,Pittsburgh,Big East,9,4,NULL,0.692,5,2,NULL,0.714,25.5,17.8,Big East
2002,Virginia Tech,Big East,10,4,NULL,0.714,3,4,NULL,0.429,30.6,18.8,Big East
2002,Boston College,Big East,9,4,NULL,0.692,3,4,NULL,0.429,30.2,19.5,Big East
2002,Syracuse,Big East,4,8,NULL,0.333,2,5,NULL,0.286,28.9,33.8,Big East
2002,Temple,Big East,4,8,NULL,0.333,2,5,NULL,0.286,20.2,29.3,Big East
2002,Rutgers,Big East,1,11,NULL,0.083,0,7,NULL,0,13.9,33.1,Big East
2002,Ohio State,Big Ten,14,0,NULL,1,8,0,NULL,1,29.3,13.1,Big Ten
2002,Iowa,Big Ten,11,2,NULL,0.846,8,0,NULL,1,37.2,19.7,Big Ten
2002,Michigan,Big Ten,10,3,NULL,0.769,6,2,NULL,0.75,27.8,20.4,Big Ten
2002,Penn State,Big Ten,9,4,NULL,0.692,5,3,NULL,0.625,34.3,17.5,Big Ten
2002,Purdue,Big Ten,7,6,NULL,0.538,4,4,NULL,0.5,29.7,22.2,Big Ten
2002,Illinois,Big Ten,5,7,NULL,0.417,4,4,NULL,0.5,28.8,25.6,Big Ten
2002,Minnesota,Big Ten,8,5,NULL,0.615,3,5,NULL,0.375,28.9,24.5,Big Ten
2002,Wisconsin,Big Ten,8,6,NULL,0.571,2,6,NULL,0.25,26.6,23,Big Ten
2002,Michigan State,Big Ten,4,8,NULL,0.333,2,6,NULL,0.25,26.3,33.2,Big Ten
2002,Indiana,Big Ten,3,9,NULL,0.25,1,7,NULL,0.125,21.5,37.1,Big Ten
2002,Northwestern,Big Ten,3,9,NULL,0.25,1,7,NULL,0.125,22.7,41.1,Big Ten
2002,Texas Christian,CUSA,10,2,NULL,0.833,6,2,NULL,0.75,30.1,18.5,CUSA
2002,Cincinnati,CUSA,7,7,NULL,0.5,6,2,NULL,0.75,29.2,23.5,CUSA
2002,Louisville,CUSA,7,6,NULL,0.538,5,3,NULL,0.625,28.8,24.5,CUSA
2002,Southern Mississippi,CUSA,7,6,NULL,0.538,5,3,NULL,0.625,21.7,18.3,CUSA
2002,Tulane,CUSA,8,5,NULL,0.615,4,4,NULL,0.5,27.8,21.7,CUSA
2002,Alabama-Birmingham,CUSA,5,7,NULL,0.417,4,4,NULL,0.5,22.3,30.8,CUSA
2002,East Carolina,CUSA,4,8,NULL,0.333,4,4,NULL,0.5,27.9,33.3,CUSA
2002,Houston,CUSA,5,7,NULL,0.417,3,5,NULL,0.375,26.7,32.8,CUSA
2002,Memphis,CUSA,3,9,NULL,0.25,2,6,NULL,0.25,25.3,27.3,CUSA
2002,Army,CUSA,1,11,NULL,0.083,1,7,NULL,0.125,18.8,40.9,CUSA
2002,South Florida,Ind,9,2,NULL,0.818,0,0,NULL,0,30.8,18.5,Ind
2002,Notre Dame,Ind,10,3,NULL,0.769,0,0,NULL,0,22.3,16.7,Ind
2002,Connecticut,Ind,6,6,NULL,0.5,0,0,NULL,0,31.1,22.5,Ind
2002,Troy,Ind,4,8,NULL,0.333,0,0,NULL,0,18.2,21,Ind
2002,Utah State,Ind,4,7,NULL,0.364,0,0,NULL,0,27.7,39.3,Ind
2002,Navy,Ind,2,10,NULL,0.167,0,0,NULL,0,24.2,36.3,Ind
2002,Marshall,MAC (East),11,2,NULL,0.846,7,1,NULL,0.875,35.2,24.2,MAC
2002,Central Florida,MAC (East),7,5,NULL,0.583,6,2,NULL,0.75,32.6,26.3,MAC
2002,Miami (OH),MAC (East),7,5,NULL,0.583,5,3,NULL,0.625,32,27.1,MAC
2002,Ohio,MAC (East),4,8,NULL,0.333,4,4,NULL,0.5,24.9,31.2,MAC
2002,Akron,MAC (East),4,8,NULL,0.333,3,5,NULL,0.375,27.1,31.6,MAC
2002,Kent State,MAC (East),3,9,NULL,0.25,1,7,NULL,0.125,16.8,35.3,MAC
2002,Buffalo,MAC (East),1,11,NULL,0.083,0,8,NULL,0,17.8,34.7,MAC
2002,Northern Illinois,MAC (West),8,4,NULL,0.667,7,1,NULL,0.875,31.3,24.8,MAC
2002,Toledo,MAC (West),9,5,NULL,0.643,7,1,NULL,0.875,35.4,27,MAC
2002,Bowling Green State,MAC (West),9,3,NULL,0.75,6,2,NULL,0.75,40.8,25.3,MAC
2002,Ball State,MAC (West),6,6,NULL,0.5,4,4,NULL,0.5,23.2,27.8,MAC
2002,Western Michigan,MAC (West),4,8,NULL,0.333,3,5,NULL,0.375,25.3,27.5,MAC
2002,Central Michigan,MAC (West),4,8,NULL,0.333,2,6,NULL,0.25,22.3,32,MAC
2002,Eastern Michigan,MAC (West),3,9,NULL,0.25,1,7,NULL,0.125,23.8,47.2,MAC
2002,Colorado State,MWC,10,4,NULL,0.714,6,1,NULL,0.857,29.9,23.7,MWC
2002,New Mexico,MWC,7,7,NULL,0.5,5,2,NULL,0.714,24.4,25.6,MWC
2002,Air Force,MWC,8,5,NULL,0.615,4,3,NULL,0.571,33.8,23.3,MWC
2002,San Diego State,MWC,4,9,NULL,0.308,4,3,NULL,0.571,23.8,31.6,MWC
